,y_eval,y_pred,diff
15533,3.0,3.0,0.0
15534,1.0,3.0,2.0
15535,3.0,4.0,1.0
15537,3.0,4.0,1.0
15538,1.0,3.0,2.0
15539,3.0,3.0,0.0
15542,1.0,3.0,2.0
15543,1.0,4.0,3.0
15545,1.0,4.0,3.0
15546,3.0,3.0,0.0
15547,1.0,3.0,2.0
15548,4.0,3.0,-1.0
15549,1.0,3.0,2.0
15550,3.0,4.0,1.0
15551,3.0,4.0,1.0
15552,1.0,3.0,2.0
15553,3.0,3.0,0.0
15554,1.0,2.0,1.0
15555,4.0,3.0,-1.0
15556,1.0,4.0,3.0
15558,1.0,3.0,2.0
15559,1.0,3.0,2.0
15560,4.0,3.0,-1.0
15562,3.0,3.0,0.0
15563,1.0,3.0,2.0
15565,3.0,3.0,0.0
15567,1.0,4.0,3.0
15568,4.0,4.0,0.0
15569,4.0,3.0,-1.0
15570,1.0,3.0,2.0
15571,3.0,3.0,0.0
15572,1.0,3.0,2.0
15573,3.0,3.0,0.0
15574,4.0,4.0,0.0
15575,3.0,3.0,0.0
15576,4.0,4.0,0.0
15578,1.0,3.0,2.0
15579,1.0,4.0,3.0
15580,4.0,4.0,0.0
15582,1.0,4.0,3.0
15583,1.0,3.0,2.0
15584,1.0,2.0,1.0
15585,1.0,3.0,2.0
15586,1.0,3.0,2.0
15587,1.0,3.0,2.0
15589,4.0,3.0,-1.0
15590,4.0,4.0,0.0
15591,1.0,3.0,2.0
15592,1.0,2.0,1.0
15593,3.0,4.0,1.0
15594,3.0,3.0,0.0
15595,1.0,3.0,2.0
15934,4.0,3.0,-1.0
15935,1.0,4.0,3.0
15936,1.0,4.0,3.0
15937,4.0,1.0,-3.0
15938,3.0,4.0,1.0
15940,1.0,4.0,3.0
15941,1.0,4.0,3.0
15942,1.0,4.0,3.0
15944,3.0,4.0,1.0
15945,1.0,4.0,3.0
15946,3.0,4.0,1.0
15948,4.0,4.0,0.0
15949,1.0,4.0,3.0
15950,1.0,4.0,3.0
15951,1.0,4.0,3.0
15952,4.0,4.0,0.0
15953,1.0,4.0,3.0
15956,1.0,4.0,3.0
15959,1.0,4.0,3.0
15960,3.0,4.0,1.0
15961,1.0,4.0,3.0
15962,1.0,4.0,3.0
15963,1.0,4.0,3.0
15964,1.0,4.0,3.0
15965,1.0,4.0,3.0
15966,4.0,4.0,0.0
15968,1.0,4.0,3.0
15969,1.0,1.0,0.0
15970,1.0,4.0,3.0
16214,1.0,4.0,3.0
16215,4.0,3.0,-1.0
16216,1.0,4.0,3.0
16316,1.0,3.0,2.0
16359,4.0,1.0,-3.0
16361,4.0,3.0,-1.0
16362,4.0,3.0,-1.0
16363,1.0,2.0,1.0
16364,3.0,4.0,1.0
16365,1.0,3.0,2.0
16386,2.0,4.0,2.0
16387,1.0,4.0,3.0
16388,3.0,4.0,1.0
16389,4.0,4.0,0.0
16390,1.0,4.0,3.0
16391,3.0,4.0,1.0
16392,3.0,4.0,1.0
16627,1.0,4.0,3.0
16821,3.0,3.0,0.0
