,y_eval,y_pred,diff
18777,1.0,2.0,1.0
18778,2.0,4.0,2.0
18779,3.0,2.0,-1.0
18783,4.0,4.0,0.0
18784,2.0,4.0,2.0
18785,1.0,3.0,2.0
18786,1.0,2.0,1.0
18788,3.0,4.0,1.0
18789,2.0,3.0,1.0
18790,2.0,4.0,2.0
18791,4.0,2.0,-2.0
18792,1.0,2.0,1.0
18793,1.0,2.0,1.0
18794,1.0,2.0,1.0
18795,4.0,4.0,0.0
18796,4.0,3.0,-1.0
18797,1.0,4.0,3.0
18798,1.0,3.0,2.0
18800,3.0,2.0,-1.0
18801,3.0,4.0,1.0
18802,3.0,4.0,1.0
18803,1.0,3.0,2.0
21016,1.0,3.0,2.0
21017,1.0,3.0,2.0
21018,3.0,1.0,-2.0
21019,1.0,4.0,3.0
21021,3.0,4.0,1.0
21335,1.0,2.0,1.0
21715,3.0,3.0,0.0
21717,3.0,3.0,0.0
21718,3.0,2.0,-1.0
21719,3.0,1.0,-2.0
21799,1.0,2.0,1.0
21800,4.0,4.0,0.0
21997,2.0,2.0,0.0
21998,4.0,4.0,0.0
22169,3.0,3.0,0.0
22497,4.0,1.0,-3.0
22498,2.0,3.0,1.0
22499,2.0,2.0,0.0
22501,2.0,2.0,0.0
22502,2.0,3.0,1.0
22503,1.0,3.0,2.0
22504,1.0,2.0,1.0
22506,1.0,4.0,3.0
22507,2.0,4.0,2.0
22508,1.0,2.0,1.0
22509,4.0,3.0,-1.0
22510,3.0,3.0,0.0
22865,1.0,3.0,2.0
23004,4.0,4.0,0.0
23005,2.0,2.0,0.0
23472,4.0,3.0,-1.0
23694,4.0,3.0,-1.0
23696,1.0,3.0,2.0
23697,4.0,3.0,-1.0
23698,1.0,3.0,2.0
23727,1.0,2.0,1.0
23728,1.0,4.0,3.0
23729,1.0,4.0,3.0
24014,4.0,4.0,0.0
24015,2.0,3.0,1.0
24016,1.0,2.0,1.0
24121,2.0,3.0,1.0
24122,2.0,3.0,1.0
24260,3.0,4.0,1.0
24261,1.0,4.0,3.0
24262,3.0,3.0,0.0
24263,2.0,3.0,1.0
24557,3.0,3.0,0.0
24558,4.0,2.0,-2.0
24559,4.0,1.0,-3.0
24560,3.0,4.0,1.0
24929,2.0,3.0,1.0
24930,1.0,2.0,1.0
24931,3.0,2.0,-1.0
24932,1.0,3.0,2.0
25150,4.0,4.0,0.0
25292,2.0,2.0,0.0
25293,1.0,4.0,3.0
25294,3.0,4.0,1.0
25297,2.0,2.0,0.0
25353,2.0,1.0,-1.0
25354,4.0,2.0,-2.0
25595,2.0,3.0,1.0
25596,3.0,3.0,0.0
25597,1.0,2.0,1.0
25599,1.0,2.0,1.0
25600,2.0,2.0,0.0
25601,2.0,3.0,1.0
25602,2.0,2.0,0.0
25603,1.0,2.0,1.0
25830,3.0,3.0,0.0
25833,1.0,3.0,2.0
26040,2.0,2.0,0.0
