,y_eval,y_pred,diff
14261,4.0,2.0,-2.0
14262,3.0,4.0,1.0
14264,2.0,2.0,0.0
14265,2.0,2.0,0.0
14266,3.0,4.0,1.0
14267,4.0,1.0,-3.0
14268,2.0,1.0,-1.0
14270,3.0,2.0,-1.0
14271,3.0,3.0,0.0
14272,1.0,3.0,2.0
14661,3.0,3.0,0.0
15756,2.0,4.0,2.0
15757,1.0,1.0,0.0
15758,1.0,3.0,2.0
15759,1.0,3.0,2.0
15760,4.0,3.0,-1.0
15761,1.0,1.0,0.0
15762,1.0,2.0,1.0
15763,3.0,4.0,1.0
15764,4.0,3.0,-1.0
15765,1.0,4.0,3.0
15766,2.0,2.0,0.0
15767,1.0,4.0,3.0
15769,2.0,2.0,0.0
15770,3.0,2.0,-1.0
15771,1.0,3.0,2.0
15772,3.0,3.0,0.0
15773,2.0,3.0,1.0
15774,1.0,3.0,2.0
15775,1.0,3.0,2.0
15776,3.0,2.0,-1.0
15777,4.0,3.0,-1.0
15778,1.0,3.0,2.0
15779,3.0,3.0,0.0
15780,2.0,1.0,-1.0
15781,1.0,4.0,3.0
15782,2.0,4.0,2.0
15783,2.0,3.0,1.0
15784,1.0,4.0,3.0
15785,2.0,3.0,1.0
15786,1.0,2.0,1.0
15787,1.0,3.0,2.0
15788,1.0,4.0,3.0
15789,3.0,4.0,1.0
15790,4.0,4.0,0.0
15791,1.0,3.0,2.0
16343,3.0,3.0,0.0
16344,2.0,2.0,0.0
16604,2.0,2.0,0.0
16605,2.0,3.0,1.0
16606,1.0,2.0,1.0
16607,3.0,3.0,0.0
16608,4.0,3.0,-1.0
16609,1.0,4.0,3.0
16610,1.0,2.0,1.0
16611,1.0,2.0,1.0
16612,2.0,1.0,-1.0
16715,2.0,3.0,1.0
16716,4.0,4.0,0.0
16717,2.0,3.0,1.0
16718,4.0,4.0,0.0
16993,2.0,4.0,2.0
16994,3.0,2.0,-1.0
16995,2.0,3.0,1.0
16996,3.0,4.0,1.0
16997,4.0,4.0,0.0
17364,2.0,3.0,1.0
17365,1.0,3.0,2.0
17366,1.0,3.0,2.0
17367,1.0,3.0,2.0
17369,1.0,4.0,3.0
17370,1.0,4.0,3.0
17572,3.0,2.0,-1.0
18196,3.0,3.0,0.0
18197,4.0,2.0,-2.0
18198,4.0,3.0,-1.0
18200,4.0,2.0,-2.0
18201,4.0,3.0,-1.0
18202,1.0,3.0,2.0
18203,2.0,2.0,0.0
18204,3.0,2.0,-1.0
18205,2.0,3.0,1.0
18206,4.0,3.0,-1.0
18207,1.0,2.0,1.0
18320,4.0,2.0,-2.0
18860,2.0,2.0,0.0
18861,2.0,4.0,2.0
18862,4.0,1.0,-3.0
18863,4.0,2.0,-2.0
18864,4.0,4.0,0.0
18865,4.0,4.0,0.0
18866,4.0,4.0,0.0
18867,2.0,4.0,2.0
18868,1.0,2.0,1.0
18869,1.0,1.0,0.0
18870,2.0,2.0,0.0
18871,4.0,4.0,0.0
18873,1.0,2.0,1.0
18874,1.0,2.0,1.0
18875,2.0,3.0,1.0
18876,1.0,4.0,3.0
18877,2.0,2.0,0.0
18878,4.0,3.0,-1.0
18879,2.0,4.0,2.0
18880,1.0,2.0,1.0
18881,3.0,3.0,0.0
18883,1.0,1.0,0.0
18884,3.0,3.0,0.0
18885,1.0,2.0,1.0
18887,3.0,3.0,0.0
18888,1.0,1.0,0.0
18889,2.0,2.0,0.0
18890,3.0,2.0,-1.0
18891,2.0,4.0,2.0
18892,2.0,3.0,1.0
18893,4.0,3.0,-1.0
18894,2.0,3.0,1.0
18895,2.0,2.0,0.0
18896,3.0,1.0,-2.0
18897,1.0,1.0,0.0
18898,1.0,2.0,1.0
18899,1.0,3.0,2.0
18900,1.0,3.0,2.0
18901,1.0,2.0,1.0
18902,3.0,4.0,1.0
18903,4.0,3.0,-1.0
18904,4.0,2.0,-2.0
18905,4.0,4.0,0.0
18906,4.0,2.0,-2.0
18907,1.0,2.0,1.0
18908,1.0,3.0,2.0
18909,2.0,1.0,-1.0
18910,3.0,1.0,-2.0
18911,4.0,3.0,-1.0
18912,1.0,2.0,1.0
20716,1.0,4.0,3.0
20717,4.0,3.0,-1.0
20718,2.0,2.0,0.0
20902,1.0,4.0,3.0
20904,2.0,3.0,1.0
20905,2.0,4.0,2.0
20906,4.0,2.0,-2.0
21132,1.0,4.0,3.0
21133,1.0,3.0,2.0
21134,3.0,3.0,0.0
21135,1.0,4.0,3.0
21136,2.0,2.0,0.0
21720,2.0,3.0,1.0
21721,4.0,2.0,-2.0
21722,2.0,2.0,0.0
