,y_eval,y_pred,diff
16738,4.0,3.0,-1.0
16977,1.0,3.0,2.0
17004,2.0,4.0,2.0
17005,1.0,3.0,2.0
17006,4.0,4.0,0.0
17007,2.0,2.0,0.0
17008,4.0,3.0,-1.0
17009,3.0,3.0,0.0
17010,3.0,3.0,0.0
17011,2.0,3.0,1.0
17451,3.0,4.0,1.0
17452,2.0,3.0,1.0
17453,4.0,4.0,0.0
17455,3.0,4.0,1.0
17456,2.0,2.0,0.0
17457,3.0,3.0,0.0
17458,4.0,4.0,0.0
17459,1.0,4.0,3.0
17460,3.0,2.0,-1.0
17461,2.0,3.0,1.0
17462,2.0,4.0,2.0
17672,1.0,2.0,1.0
17673,1.0,1.0,0.0
17675,1.0,2.0,1.0
17676,3.0,3.0,0.0
17677,2.0,3.0,1.0
17842,4.0,4.0,0.0
17843,2.0,3.0,1.0
17844,2.0,3.0,1.0
17845,3.0,4.0,1.0
17846,3.0,3.0,0.0
17847,4.0,4.0,0.0
18045,3.0,3.0,0.0
18046,2.0,3.0,1.0
18047,2.0,3.0,1.0
18065,2.0,3.0,1.0
18066,1.0,4.0,3.0
18181,1.0,3.0,2.0
19095,3.0,2.0,-1.0
19097,2.0,3.0,1.0
19099,3.0,4.0,1.0
19100,1.0,3.0,2.0
19101,3.0,1.0,-2.0
19102,3.0,3.0,0.0
19103,4.0,4.0,0.0
19104,2.0,3.0,1.0
19105,3.0,3.0,0.0
19108,1.0,2.0,1.0
19110,3.0,3.0,0.0
19112,3.0,3.0,0.0
19113,4.0,3.0,-1.0
19114,3.0,3.0,0.0
19116,1.0,3.0,2.0
19117,3.0,4.0,1.0
19118,1.0,2.0,1.0
19119,2.0,4.0,2.0
19120,1.0,2.0,1.0
20210,4.0,1.0,-3.0
20211,4.0,4.0,0.0
20213,4.0,4.0,0.0
20214,2.0,2.0,0.0
20215,4.0,3.0,-1.0
20217,2.0,4.0,2.0
20218,2.0,2.0,0.0
20219,2.0,3.0,1.0
20221,4.0,1.0,-3.0
20223,1.0,2.0,1.0
20224,2.0,2.0,0.0
20225,2.0,3.0,1.0
20226,3.0,2.0,-1.0
20227,2.0,2.0,0.0
20228,2.0,3.0,1.0
20230,1.0,3.0,2.0
20232,4.0,4.0,0.0
20233,1.0,4.0,3.0
20234,4.0,4.0,0.0
20236,1.0,2.0,1.0
20237,1.0,4.0,3.0
20238,1.0,2.0,1.0
20239,2.0,3.0,1.0
20241,3.0,3.0,0.0
20242,1.0,1.0,0.0
20243,2.0,3.0,1.0
20244,2.0,3.0,1.0
20245,1.0,3.0,2.0
20247,2.0,3.0,1.0
20248,3.0,4.0,1.0
20249,1.0,2.0,1.0
20251,3.0,3.0,0.0
20252,3.0,4.0,1.0
20254,1.0,3.0,2.0
20255,3.0,3.0,0.0
20256,4.0,4.0,0.0
20257,2.0,3.0,1.0
20259,3.0,4.0,1.0
20260,3.0,3.0,0.0
20261,3.0,3.0,0.0
20263,4.0,4.0,0.0
20264,1.0,4.0,3.0
20265,3.0,3.0,0.0
20266,2.0,2.0,0.0
