,y_eval,y_pred,diff
18857,2.0,2.0,0.0
20643,4.0,3.0,-1.0
20644,3.0,4.0,1.0
20770,3.0,4.0,1.0
21049,4.0,3.0,-1.0
21050,1.0,3.0,2.0
21051,1.0,3.0,2.0
21052,1.0,3.0,2.0
21053,1.0,2.0,1.0
21327,3.0,4.0,1.0
21437,3.0,3.0,0.0
21441,1.0,3.0,2.0
21442,2.0,3.0,1.0
21443,2.0,2.0,0.0
21444,3.0,4.0,1.0
21445,1.0,2.0,1.0
21446,2.0,2.0,0.0
21447,3.0,3.0,0.0
21448,2.0,3.0,1.0
21449,3.0,1.0,-2.0
21450,3.0,2.0,-1.0
21747,1.0,2.0,1.0
21946,1.0,2.0,1.0
21953,4.0,4.0,0.0
22032,4.0,4.0,0.0
22170,3.0,4.0,1.0
22171,2.0,3.0,1.0
22377,2.0,2.0,0.0
22545,3.0,3.0,0.0
22552,4.0,1.0,-3.0
22675,1.0,3.0,2.0
22683,3.0,2.0,-1.0
22687,1.0,2.0,1.0
22725,3.0,2.0,-1.0
22726,4.0,1.0,-3.0
22727,1.0,4.0,3.0
22729,4.0,4.0,0.0
22731,1.0,4.0,3.0
22883,2.0,2.0,0.0
22885,2.0,2.0,0.0
22886,2.0,1.0,-1.0
22887,3.0,2.0,-1.0
22889,2.0,3.0,1.0
23119,1.0,2.0,1.0
23261,1.0,1.0,0.0
23352,3.0,3.0,0.0
23470,2.0,2.0,0.0
23824,3.0,4.0,1.0
23825,1.0,2.0,1.0
23945,1.0,1.0,0.0
24029,1.0,2.0,1.0
24030,1.0,4.0,3.0
24146,1.0,3.0,2.0
24235,4.0,4.0,0.0
24236,2.0,1.0,-1.0
24237,4.0,4.0,0.0
24242,4.0,3.0,-1.0
24246,1.0,2.0,1.0
24247,2.0,1.0,-1.0
24375,2.0,2.0,0.0
24378,1.0,4.0,3.0
24633,1.0,2.0,1.0
24659,2.0,2.0,0.0
24750,4.0,3.0,-1.0
24777,2.0,4.0,2.0
24850,1.0,3.0,2.0
24925,1.0,2.0,1.0
24927,3.0,1.0,-2.0
25119,1.0,4.0,3.0
25153,1.0,4.0,3.0
25179,2.0,3.0,1.0
25309,4.0,2.0,-2.0
25348,2.0,1.0,-1.0
25349,4.0,3.0,-1.0
25512,4.0,2.0,-2.0
25524,3.0,2.0,-1.0
25525,1.0,3.0,2.0
25594,3.0,3.0,0.0
25619,3.0,4.0,1.0
25742,3.0,4.0,1.0
25778,1.0,3.0,2.0
25779,1.0,4.0,3.0
25914,3.0,2.0,-1.0
25915,3.0,4.0,1.0
25917,1.0,3.0,2.0
25918,1.0,4.0,3.0
25919,1.0,1.0,0.0
26007,1.0,1.0,0.0
26008,1.0,2.0,1.0
26009,2.0,3.0,1.0
26010,3.0,2.0,-1.0
26011,1.0,3.0,2.0
