,y_eval,y_pred,diff
20132,1.0,2.0,1.0
20133,3.0,4.0,1.0
20134,2.0,3.0,1.0
20136,1.0,3.0,2.0
20137,3.0,3.0,0.0
20138,1.0,1.0,0.0
20139,2.0,3.0,1.0
20140,3.0,1.0,-2.0
20142,1.0,1.0,0.0
20144,1.0,1.0,0.0
20145,2.0,2.0,0.0
20146,1.0,2.0,1.0
20147,3.0,1.0,-2.0
20148,1.0,4.0,3.0
20149,2.0,3.0,1.0
20152,4.0,4.0,0.0
20154,1.0,1.0,0.0
20156,2.0,4.0,2.0
20157,3.0,4.0,1.0
20158,4.0,4.0,0.0
20159,1.0,1.0,0.0
20161,2.0,2.0,0.0
20162,3.0,2.0,-1.0
20166,3.0,3.0,0.0
20167,1.0,2.0,1.0
20170,1.0,1.0,0.0
20171,1.0,2.0,1.0
20172,2.0,3.0,1.0
20173,3.0,4.0,1.0
20177,2.0,3.0,1.0
20178,2.0,3.0,1.0
20736,4.0,4.0,0.0
21069,1.0,2.0,1.0
21070,2.0,2.0,0.0
21110,1.0,1.0,0.0
21114,1.0,3.0,2.0
21115,2.0,2.0,0.0
21726,1.0,3.0,2.0
21727,1.0,3.0,2.0
21808,1.0,1.0,0.0
21809,3.0,2.0,-1.0
22069,4.0,4.0,0.0
22125,4.0,3.0,-1.0
22126,1.0,1.0,0.0
22127,4.0,3.0,-1.0
22369,4.0,3.0,-1.0
22370,2.0,3.0,1.0
22371,2.0,2.0,0.0
22372,1.0,2.0,1.0
22373,3.0,4.0,1.0
23007,1.0,1.0,0.0
23008,3.0,2.0,-1.0
23298,1.0,3.0,2.0
23299,1.0,4.0,3.0
23720,1.0,3.0,2.0
23957,2.0,2.0,0.0
24391,1.0,1.0,0.0
24561,2.0,3.0,1.0
24562,1.0,3.0,2.0
24904,3.0,2.0,-1.0
24975,3.0,3.0,0.0
25273,1.0,1.0,0.0
25769,3.0,3.0,0.0
25952,1.0,3.0,2.0
25995,3.0,3.0,0.0
26004,3.0,3.0,0.0
