,y_eval,y_pred,diff
15160,4.0,4.0,0.0
15161,2.0,4.0,2.0
15162,2.0,2.0,0.0
15163,1.0,1.0,0.0
15164,3.0,4.0,1.0
15165,1.0,1.0,0.0
15166,4.0,4.0,0.0
15167,4.0,4.0,0.0
15168,2.0,1.0,-1.0
15169,2.0,4.0,2.0
15170,1.0,3.0,2.0
15172,3.0,4.0,1.0
15173,3.0,4.0,1.0
15178,2.0,2.0,0.0
15180,2.0,4.0,2.0
15181,2.0,4.0,2.0
15183,1.0,1.0,0.0
15184,1.0,4.0,3.0
15186,1.0,4.0,3.0
15188,2.0,4.0,2.0
15189,1.0,1.0,0.0
15191,4.0,2.0,-2.0
15193,3.0,3.0,0.0
15194,3.0,3.0,0.0
15195,2.0,2.0,0.0
15196,3.0,2.0,-1.0
15197,3.0,4.0,1.0
15198,2.0,3.0,1.0
15199,1.0,1.0,0.0
15204,1.0,4.0,3.0
15205,4.0,4.0,0.0
15206,3.0,2.0,-1.0
15207,4.0,3.0,-1.0
15209,3.0,2.0,-1.0
15210,1.0,2.0,1.0
15212,4.0,3.0,-1.0
15213,1.0,4.0,3.0
15214,1.0,4.0,3.0
15215,3.0,3.0,0.0
15216,3.0,4.0,1.0
16228,1.0,4.0,3.0
16229,1.0,1.0,0.0
16232,4.0,4.0,0.0
16233,3.0,4.0,1.0
16352,2.0,3.0,1.0
16497,4.0,4.0,0.0
16498,4.0,4.0,0.0
16499,1.0,1.0,0.0
16500,4.0,4.0,0.0
16501,3.0,4.0,1.0
16502,1.0,4.0,3.0
16503,3.0,3.0,0.0
16504,1.0,3.0,2.0
16505,4.0,4.0,0.0
16506,1.0,1.0,0.0
16507,4.0,3.0,-1.0
16508,2.0,2.0,0.0
16509,1.0,4.0,3.0
16510,1.0,3.0,2.0
16511,1.0,2.0,1.0
16512,1.0,2.0,1.0
16514,3.0,3.0,0.0
16515,3.0,4.0,1.0
16516,4.0,4.0,0.0
16517,4.0,4.0,0.0
16518,4.0,4.0,0.0
16519,1.0,4.0,3.0
16521,1.0,1.0,0.0
16522,1.0,1.0,0.0
16523,3.0,4.0,1.0
16524,4.0,4.0,0.0
16787,4.0,4.0,0.0
16788,2.0,2.0,0.0
16789,1.0,3.0,2.0
16790,4.0,3.0,-1.0
16791,1.0,3.0,2.0
16793,4.0,4.0,0.0
16794,1.0,3.0,2.0
16795,3.0,4.0,1.0
16797,1.0,1.0,0.0
16798,3.0,2.0,-1.0
16799,2.0,3.0,1.0
16800,1.0,4.0,3.0
16801,2.0,2.0,0.0
16802,3.0,2.0,-1.0
16803,4.0,4.0,0.0
16804,3.0,3.0,0.0
16805,3.0,3.0,0.0
16806,3.0,3.0,0.0
16807,2.0,2.0,0.0
16809,4.0,4.0,0.0
16810,4.0,4.0,0.0
16811,2.0,3.0,1.0
16812,3.0,1.0,-2.0
16813,3.0,4.0,1.0
16814,4.0,4.0,0.0
16815,2.0,3.0,1.0
16816,4.0,4.0,0.0
16817,2.0,4.0,2.0
16818,1.0,4.0,3.0
16819,1.0,4.0,3.0
16820,4.0,4.0,0.0
16853,2.0,4.0,2.0
16983,3.0,3.0,0.0
16985,1.0,1.0,0.0
16986,2.0,2.0,0.0
16987,2.0,2.0,0.0
16988,2.0,2.0,0.0
16989,4.0,2.0,-2.0
16991,4.0,4.0,0.0
17479,4.0,4.0,0.0
17480,1.0,3.0,2.0
17481,1.0,3.0,2.0
17482,3.0,4.0,1.0
17483,4.0,4.0,0.0
17484,2.0,3.0,1.0
17485,2.0,2.0,0.0
17486,4.0,4.0,0.0
17488,1.0,4.0,3.0
17489,4.0,4.0,0.0
17490,1.0,3.0,2.0
17491,2.0,2.0,0.0
17492,3.0,3.0,0.0
17493,2.0,3.0,1.0
17494,4.0,4.0,0.0
17495,1.0,4.0,3.0
17497,3.0,3.0,0.0
17498,3.0,2.0,-1.0
17499,3.0,2.0,-1.0
