,y_eval,y_pred,diff
11434,4.0,4.0,0.0
11435,4.0,4.0,0.0
11436,1.0,2.0,1.0
11437,2.0,2.0,0.0
11438,4.0,4.0,0.0
11441,2.0,3.0,1.0
11442,1.0,3.0,2.0
11443,1.0,4.0,3.0
11444,4.0,4.0,0.0
12870,2.0,2.0,0.0
12873,2.0,3.0,1.0
12877,4.0,3.0,-1.0
12894,2.0,2.0,0.0
12896,3.0,3.0,0.0
12897,3.0,3.0,0.0
12907,4.0,3.0,-1.0
13049,2.0,3.0,1.0
13050,1.0,2.0,1.0
13051,2.0,3.0,1.0
13052,4.0,4.0,0.0
13054,4.0,4.0,0.0
13055,1.0,2.0,1.0
13056,4.0,4.0,0.0
13058,2.0,4.0,2.0
13059,3.0,2.0,-1.0
13060,4.0,4.0,0.0
13061,2.0,2.0,0.0
13062,1.0,2.0,1.0
13064,1.0,4.0,3.0
13065,1.0,4.0,3.0
13066,1.0,1.0,0.0
13067,4.0,2.0,-2.0
13068,2.0,3.0,1.0
13069,1.0,3.0,2.0
13070,3.0,2.0,-1.0
13071,2.0,2.0,0.0
13073,4.0,4.0,0.0
13074,4.0,4.0,0.0
13076,1.0,4.0,3.0
13077,2.0,4.0,2.0
13078,4.0,3.0,-1.0
13079,1.0,3.0,2.0
13080,1.0,4.0,3.0
13083,4.0,4.0,0.0
13084,1.0,3.0,2.0
13677,3.0,3.0,0.0
14275,3.0,3.0,0.0
14437,4.0,4.0,0.0
14438,4.0,4.0,0.0
14439,2.0,1.0,-1.0
14440,2.0,3.0,1.0
14442,2.0,2.0,0.0
14444,4.0,4.0,0.0
14445,4.0,3.0,-1.0
14446,4.0,4.0,0.0
14448,4.0,4.0,0.0
14449,4.0,2.0,-2.0
14450,1.0,3.0,2.0
14451,3.0,3.0,0.0
14452,2.0,4.0,2.0
14456,4.0,3.0,-1.0
14457,1.0,3.0,2.0
14458,2.0,4.0,2.0
14459,4.0,3.0,-1.0
14460,3.0,4.0,1.0
14461,4.0,4.0,0.0
14463,3.0,3.0,0.0
14464,2.0,1.0,-1.0
14466,1.0,2.0,1.0
14467,1.0,1.0,0.0
14468,4.0,4.0,0.0
14469,3.0,4.0,1.0
14470,1.0,2.0,1.0
14471,1.0,4.0,3.0
14473,4.0,4.0,0.0
14474,4.0,4.0,0.0
14475,4.0,4.0,0.0
14478,4.0,2.0,-2.0
14479,4.0,3.0,-1.0
